Hourly measurement data supplied by UK-air on 28/02/2021
All Data GMT hour ending. "No data" is used to indicate missing data for that time.
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect
,,"London Marylebone Road",,,,,,,
Date Time,Hour of Day,Day of Week,PM10 particulate matter (Hourly measured),Status PM10,PM2.5 particulate matter (Hourly measured),Status PM2.5,Nitrogen dioxide,Status NO2
2018-03-10 21:00:00,21,5,40.6,V ugm-3 (TEOM FDMS),19,V ugm-3 (TEOM FDMS),112.52815,V ugm-3
2018-03-10 22:00:00,22,5,39.9,V ugm-3 (TEOM FDMS),21.2,V ugm-3 (TEOM FDMS),103.49221,V ugm-3
2018-03-10 23:00:00,23,5,44.9,V ugm-3 (TEOM FDMS),23.8,V ugm-3 (TEOM FDMS),117.78019,V ugm-3
2018-03-11 00:00:00,0,6,43.2,V ugm-3 (TEOM FDMS),17.6,V ugm-3 (TEOM FDMS),101.35325,V ugm-3
2018-03-11 01:00:00,1,6,39.7,V ugm-3 (TEOM FDMS),20.3,V ugm-3 (TEOM FDMS),107.76364,V ugm-3
2018-03-11 02:00:00,2,6,42.9,V ugm-3 (TEOM FDMS),21.9,V ugm-3 (TEOM FDMS),96.82623,V ugm-3
2018-03-11 03:00:00,3,6,45.9,V ugm-3 (TEOM FDMS),24.4,V ugm-3 (TEOM FDMS),94.72538,V ugm-3
2018-03-11 04:00:00,4,6,40.2,V ugm-3 (TEOM FDMS),18.4,V ugm-3 (TEOM FDMS),77.38666,V ugm-3
2018-03-11 05:00:00,5,6,35.8,V ugm-3 (TEOM FDMS),14.4,V ugm-3 (TEOM FDMS),64.25029,V ugm-3
2018-03-11 06:00:00,6,6,32.6,V ugm-3 (TEOM FDMS),17.9,V ugm-3 (TEOM FDMS),59.18308,V ugm-3
2018-03-11 07:00:00,7,6,33.7,V ugm-3 (TEOM FDMS),18.7,V ugm-3 (TEOM FDMS),63.56154,V ugm-3
2018-03-11 08:00:00,8,6,30.9,V ugm-3 (TEOM FDMS),12.2,V ugm-3 (TEOM FDMS),63.94387,V ugm-3
2018-03-11 09:00:00,9,6,30.6,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),61.07195,V ugm-3
2018-03-11 10:00:00,10,6,22.8,V ugm-3 (TEOM FDMS),8.8,V ugm-3 (TEOM FDMS),104.76497,V ugm-3
2018-03-11 11:00:00,11,6,15.8,V ugm-3 (TEOM FDMS),8.5,V ugm-3 (TEOM FDMS),84.92807,V ugm-3
2018-03-11 12:00:00,12,6,13.9,V ugm-3 (TEOM FDMS),5.1,V ugm-3 (TEOM FDMS),108.74823,V ugm-3
2018-03-11 13:00:00,13,6,19.9,V ugm-3 (TEOM FDMS),9.2,V ugm-3 (TEOM FDMS),104.13684,V ugm-3
2018-03-11 14:00:00,14,6,21.5,V ugm-3 (TEOM FDMS),11.7,V ugm-3 (TEOM FDMS),110.23589,V ugm-3
2018-03-11 15:00:00,15,6,22.4,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),96.77063,V ugm-3
2018-03-11 16:00:00,16,6,22.6,V ugm-3 (TEOM FDMS),13.7,V ugm-3 (TEOM FDMS),99.24579,V ugm-3
2018-03-11 17:00:00,17,6,24.8,V ugm-3 (TEOM FDMS),14.5,V ugm-3 (TEOM FDMS),78.18515,V ugm-3
2018-03-11 18:00:00,18,6,27,V ugm-3 (TEOM FDMS),17.2,V ugm-3 (TEOM FDMS),84.33611,V ugm-3
2018-03-11 19:00:00,19,6,27.1,V ugm-3 (TEOM FDMS),19.4,V ugm-3 (TEOM FDMS),83.60641,V ugm-3
2018-03-11 20:00:00,20,6,28.4,V ugm-3 (TEOM FDMS),22.5,V ugm-3 (TEOM FDMS),100.63096,V ugm-3
2018-03-11 21:00:00,21,6,31.9,V ugm-3 (TEOM FDMS),21.2,V ugm-3 (TEOM FDMS),89.21611,V ugm-3
2018-03-11 22:00:00,22,6,31.9,V ugm-3 (TEOM FDMS),23.7,V ugm-3 (TEOM FDMS),110.9828,V ugm-3
2018-03-11 23:00:00,23,6,27.9,V ugm-3 (TEOM FDMS),18.8,V ugm-3 (TEOM FDMS),97.70109,V ugm-3
2018-03-12 00:00:00,0,0,14.2,V ugm-3 (TEOM FDMS),14.6,V ugm-3 (TEOM FDMS),72.95309,V ugm-3
2018-03-12 01:00:00,1,0,16.6,V ugm-3 (TEOM FDMS),10.8,V ugm-3 (TEOM FDMS),72.38434,V ugm-3
2018-03-12 02:00:00,2,0,18.7,V ugm-3 (TEOM FDMS),11.6,V ugm-3 (TEOM FDMS),60.67555,V ugm-3
2018-03-12 03:00:00,3,0,13.9,V ugm-3 (TEOM FDMS),10.9,V ugm-3 (TEOM FDMS),54.5693,V ugm-3
2018-03-12 04:00:00,4,0,9,V ugm-3 (TEOM FDMS),11.3,V ugm-3 (TEOM FDMS),44.69645,V ugm-3
2018-03-12 05:00:00,5,0,12.2,V ugm-3 (TEOM FDMS),5.7,V ugm-3 (TEOM FDMS),52.19716,V ugm-3
2018-03-12 06:00:00,6,0,13.5,V ugm-3 (TEOM FDMS),10.8,V ugm-3 (TEOM FDMS),67.04805,V ugm-3
2018-03-12 07:00:00,7,0,16.7,V ugm-3 (TEOM FDMS),11.4,V ugm-3 (TEOM FDMS),92.55564,V ugm-3
2018-03-12 08:00:00,8,0,16.2,V ugm-3 (TEOM FDMS),8.6,V ugm-3 (TEOM FDMS),91.73135,V ugm-3
2018-03-12 09:00:00,9,0,14.5,V ugm-3 (TEOM FDMS),5.8,V ugm-3 (TEOM FDMS),75.31616,V ugm-3
2018-03-12 10:00:00,10,0,14.7,V ugm-3 (TEOM FDMS),8.9,V ugm-3 (TEOM FDMS),72.70911,V ugm-3
2018-03-12 11:00:00,11,0,15.4,V ugm-3 (TEOM FDMS),10.2,V ugm-3 (TEOM FDMS),76.26378,V ugm-3
2018-03-12 12:00:00,12,0,13.3,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),68.62109,V ugm-3
2018-03-12 13:00:00,13,0,14.9,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),62.07957,V ugm-3
2018-03-12 14:00:00,14,0,17.5,V ugm-3 (TEOM FDMS),13.4,V ugm-3 (TEOM FDMS),66.75167,V ugm-3
2018-03-12 15:00:00,15,0,22,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),80.01313,V ugm-3
2018-03-12 16:00:00,16,0,13.9,V ugm-3 (TEOM FDMS),13.9,V ugm-3 (TEOM FDMS),66.28,V ugm-3
2018-03-12 17:00:00,17,0,12.5,V ugm-3 (TEOM FDMS),7.4,V ugm-3 (TEOM FDMS),65.22511,V ugm-3
2018-03-12 18:00:00,18,0,15.1,V ugm-3 (TEOM FDMS),8.7,V ugm-3 (TEOM FDMS),75.83692,V ugm-3
2018-03-12 19:00:00,19,0,15.1,V ugm-3 (TEOM FDMS),16.7,V ugm-3 (TEOM FDMS),76.32935,V ugm-3
2018-03-12 20:00:00,20,0,14.2,V ugm-3 (TEOM FDMS),9.6,V ugm-3 (TEOM FDMS),58.15977,V ugm-3
2018-03-12 21:00:00,21,0,10.1,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),46.99264,V ugm-3
2018-03-12 22:00:00,22,0,8.4,V ugm-3 (TEOM FDMS),6.8,V ugm-3 (TEOM FDMS),39.87346,V ugm-3
2018-03-12 23:00:00,23,0,7.2,V ugm-3 (TEOM FDMS),3.4,V ugm-3 (TEOM FDMS),27.10091,V ugm-3
2018-03-13 00:00:00,0,1,3.9,V ugm-3 (TEOM FDMS),6.5,V ugm-3 (TEOM FDMS),24.86159,V ugm-3
2018-03-13 01:00:00,1,1,4,V ugm-3 (TEOM FDMS),8.1,V ugm-3 (TEOM FDMS),29.05498,V ugm-3
2018-03-13 02:00:00,2,1,4.2,V ugm-3 (TEOM FDMS),2.9,V ugm-3 (TEOM FDMS),22.96385,V ugm-3
2018-03-13 03:00:00,3,1,4.3,V ugm-3 (TEOM FDMS),3.2,V ugm-3 (TEOM FDMS),15.37722,V ugm-3
2018-03-13 04:00:00,4,1,3.6,V ugm-3 (TEOM FDMS),1.6,V ugm-3 (TEOM FDMS),19.3389,V ugm-3
2018-03-13 05:00:00,5,1,8.1,V ugm-3 (TEOM FDMS),10.2,V ugm-3 (TEOM FDMS),26.085,V ugm-3
2018-03-13 06:00:00,6,1,9.3,V ugm-3 (TEOM FDMS),6.2,V ugm-3 (TEOM FDMS),36.95959,V ugm-3
2018-03-13 07:00:00,7,1,16.5,V ugm-3 (TEOM FDMS),12.7,V ugm-3 (TEOM FDMS),54.35123,V ugm-3
2018-03-13 08:00:00,8,1,24.7,V ugm-3 (TEOM FDMS),13.5,V ugm-3 (TEOM FDMS),63.60535,V ugm-3
2018-03-13 09:00:00,9,1,25,V ugm-3 (TEOM FDMS),16.8,V ugm-3 (TEOM FDMS),74.48484,V ugm-3
2018-03-13 10:00:00,10,1,27,V ugm-3 (TEOM FDMS),20.8,V ugm-3 (TEOM FDMS),87.66498,V ugm-3
2018-03-13 11:00:00,11,1,26.1,V ugm-3 (TEOM FDMS),12.7,V ugm-3 (TEOM FDMS),80.8447,V ugm-3
2018-03-13 12:00:00,12,1,19.9,V ugm-3 (TEOM FDMS),11.7,V ugm-3 (TEOM FDMS),60.85099,V ugm-3
2018-03-13 13:00:00,13,1,15.9,V ugm-3 (TEOM FDMS),12.6,V ugm-3 (TEOM FDMS),49.06941,V ugm-3
2018-03-13 14:00:00,14,1,25.2,V ugm-3 (TEOM FDMS),12.6,V ugm-3 (TEOM FDMS),87.03705,V ugm-3
2018-03-13 15:00:00,15,1,29,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),87.12374,V ugm-3
2018-03-13 16:00:00,16,1,32.7,V ugm-3 (TEOM FDMS),18.5,V ugm-3 (TEOM FDMS),106.69869,V ugm-3
2018-03-13 17:00:00,17,1,34.8,V ugm-3 (TEOM FDMS),17.9,V ugm-3 (TEOM FDMS),151.12941,V ugm-3
2018-03-13 18:00:00,18,1,32.5,V ugm-3 (TEOM FDMS),23,V ugm-3 (TEOM FDMS),125.50325,V ugm-3
2018-03-13 19:00:00,19,1,32.9,V ugm-3 (TEOM FDMS),18.8,V ugm-3 (TEOM FDMS),156.9697,V ugm-3
2018-03-13 20:00:00,20,1,36.8,V ugm-3 (TEOM FDMS),23.7,V ugm-3 (TEOM FDMS),148.5255,V ugm-3
2018-03-13 21:00:00,21,1,34.9,V ugm-3 (TEOM FDMS),19.1,V ugm-3 (TEOM FDMS),119.01226,V ugm-3
2018-03-13 22:00:00,22,1,26.5,V ugm-3 (TEOM FDMS),17.1,V ugm-3 (TEOM FDMS),130.54188,V ugm-3
2018-03-13 23:00:00,23,1,27.3,V ugm-3 (TEOM FDMS),15.3,V ugm-3 (TEOM FDMS),134.4167,V ugm-3
2018-03-14 00:00:00,0,2,24.8,V ugm-3 (TEOM FDMS),11.9,V ugm-3 (TEOM FDMS),112.87751,V ugm-3
2018-03-14 01:00:00,1,2,21.2,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),90.86819,V ugm-3
2018-03-14 02:00:00,2,2,21.1,V ugm-3 (TEOM FDMS),11.9,V ugm-3 (TEOM FDMS),65.66183,V ugm-3
2018-03-14 03:00:00,3,2,20.6,V ugm-3 (TEOM FDMS),8.7,V ugm-3 (TEOM FDMS),66.34006,V ugm-3
2018-03-14 04:00:00,4,2,19.7,V ugm-3 (TEOM FDMS),8.3,V ugm-3 (TEOM FDMS),72.0232,V ugm-3
2018-03-14 05:00:00,5,2,11.4,V ugm-3 (TEOM FDMS),8.8,V ugm-3 (TEOM FDMS),53.94295,V ugm-3
2018-03-14 06:00:00,6,2,13.2,V ugm-3 (TEOM FDMS),8.7,V ugm-3 (TEOM FDMS),56.68393,V ugm-3
2018-03-14 07:00:00,7,2,17.8,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),109.71551,V ugm-3
2018-03-14 08:00:00,8,2,24.1,V ugm-3 (TEOM FDMS),12,V ugm-3 (TEOM FDMS),111.72107,V ugm-3
2018-03-14 09:00:00,9,2,27.6,V ugm-3 (TEOM FDMS),13.9,V ugm-3 (TEOM FDMS),116.9285,V ugm-3
2018-03-14 10:00:00,10,2,26.2,V ugm-3 (TEOM FDMS),13.4,V ugm-3 (TEOM FDMS),106.83592,V ugm-3
2018-03-14 11:00:00,11,2,24.5,V ugm-3 (TEOM FDMS),11.8,V ugm-3 (TEOM FDMS),124.11804,V ugm-3
2018-03-14 12:00:00,12,2,28,V ugm-3 (TEOM FDMS),7.5,V ugm-3 (TEOM FDMS),125.0692,V ugm-3
2018-03-14 13:00:00,13,2,23.8,V ugm-3 (TEOM FDMS),8.2,V ugm-3 (TEOM FDMS),109.06163,V ugm-3
2018-03-14 14:00:00,14,2,22.4,V ugm-3 (TEOM FDMS),9,V ugm-3 (TEOM FDMS),133.8542,V ugm-3
2018-03-14 15:00:00,15,2,25.9,V ugm-3 (TEOM FDMS),14.6,V ugm-3 (TEOM FDMS),120.63774,V ugm-3
2018-03-14 16:00:00,16,2,25.2,V ugm-3 (TEOM FDMS),10,V ugm-3 (TEOM FDMS),110.86068,V ugm-3
2018-03-14 17:00:00,17,2,25.8,V ugm-3 (TEOM FDMS),15.4,V ugm-3 (TEOM FDMS),88.58463,V ugm-3
2018-03-14 18:00:00,18,2,22.3,V ugm-3 (TEOM FDMS),16,V ugm-3 (TEOM FDMS),156.47393,V ugm-3
2018-03-14 19:00:00,19,2,21,V ugm-3 (TEOM FDMS),14.8,V ugm-3 (TEOM FDMS),92.53561,V ugm-3
2018-03-14 20:00:00,20,2,19.7,V ugm-3 (TEOM FDMS),10.6,V ugm-3 (TEOM FDMS),89.6121,V ugm-3
2018-03-14 21:00:00,21,2,21.4,V ugm-3 (TEOM FDMS),13.9,V ugm-3 (TEOM FDMS),51.05774,V ugm-3
2018-03-14 22:00:00,22,2,16.4,V ugm-3 (TEOM FDMS),9.5,V ugm-3 (TEOM FDMS),59.33042,V ugm-3
2018-03-14 23:00:00,23,2,13.9,V ugm-3 (TEOM FDMS),7,V ugm-3 (TEOM FDMS),55.42276,V ugm-3
2018-03-15 00:00:00,0,3,12.5,V ugm-3 (TEOM FDMS),10.6,V ugm-3 (TEOM FDMS),54.80723,V ugm-3
2018-03-15 01:00:00,1,3,12.5,V ugm-3 (TEOM FDMS),7.2,V ugm-3 (TEOM FDMS),35.80968,V ugm-3
2018-03-15 02:00:00,2,3,11.2,V ugm-3 (TEOM FDMS),5.2,V ugm-3 (TEOM FDMS),25.42795,V ugm-3
2018-03-15 03:00:00,3,3,9.9,V ugm-3 (TEOM FDMS),9.9,V ugm-3 (TEOM FDMS),22.69827,V ugm-3
2018-03-15 04:00:00,4,3,9.4,V ugm-3 (TEOM FDMS),6.2,V ugm-3 (TEOM FDMS),22.47664,V ugm-3
2018-03-15 05:00:00,5,3,11,V ugm-3 (TEOM FDMS),5.6,V ugm-3 (TEOM FDMS),24.1984,V ugm-3
2018-03-15 06:00:00,6,3,13.4,V ugm-3 (TEOM FDMS),6.6,V ugm-3 (TEOM FDMS),50.54097,V ugm-3
2018-03-15 07:00:00,7,3,14.1,V ugm-3 (TEOM FDMS),6.1,V ugm-3 (TEOM FDMS),95.69558,V ugm-3
2018-03-15 08:00:00,8,3,14.7,V ugm-3 (TEOM FDMS),9.2,V ugm-3 (TEOM FDMS),119.35551,V ugm-3
2018-03-15 09:00:00,9,3,17.2,V ugm-3 (TEOM FDMS),12.6,V ugm-3 (TEOM FDMS),115.73524,V ugm-3
2018-03-15 10:00:00,10,3,19.6,V ugm-3 (TEOM FDMS),10.3,V ugm-3 (TEOM FDMS),125.12833,V ugm-3
2018-03-15 11:00:00,11,3,21.8,V ugm-3 (TEOM FDMS),11,V ugm-3 (TEOM FDMS),129.11615,V ugm-3
2018-03-15 12:00:00,12,3,23,V ugm-3 (TEOM FDMS),13,V ugm-3 (TEOM FDMS),123.80638,V ugm-3
2018-03-15 13:00:00,13,3,16,V ugm-3 (TEOM FDMS),13.5,V ugm-3 (TEOM FDMS),116.3591,V ugm-3
2018-03-15 14:00:00,14,3,31.2,V ugm-3 (TEOM FDMS),15.9,V ugm-3 (TEOM FDMS),154.47726,V ugm-3
2018-03-15 15:00:00,15,3,28.7,V ugm-3 (TEOM FDMS),13.3,V ugm-3 (TEOM FDMS),118.07103,V ugm-3
2018-03-15 16:00:00,16,3,24,V ugm-3 (TEOM FDMS),12.8,V ugm-3 (TEOM FDMS),131.15155,V ugm-3
2018-03-15 17:00:00,17,3,28.9,V ugm-3 (TEOM FDMS),12.6,V ugm-3 (TEOM FDMS),133.37461,V ugm-3
2018-03-15 18:00:00,18,3,24,V ugm-3 (TEOM FDMS),13.1,V ugm-3 (TEOM FDMS),180.75291,V ugm-3
2018-03-15 19:00:00,19,3,20.2,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),140.72202,V ugm-3
2018-03-15 20:00:00,20,3,22.1,V ugm-3 (TEOM FDMS),11.5,V ugm-3 (TEOM FDMS),119.44554,V ugm-3
2018-03-15 21:00:00,21,3,19.4,V ugm-3 (TEOM FDMS),12.9,V ugm-3 (TEOM FDMS),92.50647,V ugm-3
2018-03-15 22:00:00,22,3,23.8,V ugm-3 (TEOM FDMS),15.4,V ugm-3 (TEOM FDMS),116.33,V ugm-3
2018-03-15 23:00:00,23,3,22.7,V ugm-3 (TEOM FDMS),15.1,V ugm-3 (TEOM FDMS),93.11306,V ugm-3
2018-03-16 00:00:00,0,4,22.7,V ugm-3 (TEOM FDMS),11.2,V ugm-3 (TEOM FDMS),118.53871,V ugm-3
2018-03-16 01:00:00,1,4,24.8,V ugm-3 (TEOM FDMS),18.1,V ugm-3 (TEOM FDMS),93.7722,V ugm-3
2018-03-16 02:00:00,2,4,16.2,V ugm-3 (TEOM FDMS),12.5,V ugm-3 (TEOM FDMS),49.81846,V ugm-3
2018-03-16 03:00:00,3,4,14.7,V ugm-3 (TEOM FDMS),4.9,V ugm-3 (TEOM FDMS),52.08471,V ugm-3
2018-03-16 04:00:00,4,4,16,V ugm-3 (TEOM FDMS),5.7,V ugm-3 (TEOM FDMS),43.22021,V ugm-3
2018-03-16 05:00:00,5,4,17.2,V ugm-3 (TEOM FDMS),4.8,V ugm-3 (TEOM FDMS),51.8671,V ugm-3
2018-03-16 06:00:00,6,4,14.2,V ugm-3 (TEOM FDMS),5.5,V ugm-3 (TEOM FDMS),67.08269,V ugm-3
2018-03-16 07:00:00,7,4,19.5,V ugm-3 (TEOM FDMS),8.9,V ugm-3 (TEOM FDMS),125.36633,V ugm-3
2018-03-16 08:00:00,8,4,34.1,V ugm-3 (TEOM FDMS),14.3,V ugm-3 (TEOM FDMS),147.80156,V ugm-3
2018-03-16 09:00:00,9,4,36.6,V ugm-3 (TEOM FDMS),17.7,V ugm-3 (TEOM FDMS),125.41011,V ugm-3
2018-03-16 10:00:00,10,4,35.9,V ugm-3 (TEOM FDMS),17.7,V ugm-3 (TEOM FDMS),120.49894,V ugm-3
2018-03-16 11:00:00,11,4,33.4,V ugm-3 (TEOM FDMS),16.6,V ugm-3 (TEOM FDMS),165.09736,V ugm-3
2018-03-16 12:00:00,12,4,34.6,V ugm-3 (TEOM FDMS),13.6,V ugm-3 (TEOM FDMS),145.75728,V ugm-3
2018-03-16 13:00:00,13,4,46.1,V ugm-3 (TEOM FDMS),15.3,V ugm-3 (TEOM FDMS),169.53679,V ugm-3
2018-03-16 14:00:00,14,4,33.1,V ugm-3 (TEOM FDMS),18.5,V ugm-3 (TEOM FDMS),138.23128,V ugm-3
2018-03-16 15:00:00,15,4,33.8,V ugm-3 (TEOM FDMS),19.3,V ugm-3 (TEOM FDMS),164.84414,V ugm-3
2018-03-16 16:00:00,16,4,38.2,V ugm-3 (TEOM FDMS),20.1,V ugm-3 (TEOM FDMS),137.63292,V ugm-3
2018-03-16 17:00:00,17,4,37.5,V ugm-3 (TEOM FDMS),20.4,V ugm-3 (TEOM FDMS),167.20771,V ugm-3
2018-03-16 18:00:00,18,4,21.8,V ugm-3 (TEOM FDMS),12.5,V ugm-3 (TEOM FDMS),80.22389,V ugm-3
2018-03-16 19:00:00,19,4,10.3,V ugm-3 (TEOM FDMS),5.7,V ugm-3 (TEOM FDMS),89.6461,V ugm-3
2018-03-16 20:00:00,20,4,24.7,V ugm-3 (TEOM FDMS),13.9,V ugm-3 (TEOM FDMS),136.54654,V ugm-3
2018-03-16 21:00:00,21,4,28.9,V ugm-3 (TEOM FDMS),12.9,V ugm-3 (TEOM FDMS),119.57037,V ugm-3
2018-03-16 22:00:00,22,4,34.2,V ugm-3 (TEOM FDMS),20.7,V ugm-3 (TEOM FDMS),105.06203,V ugm-3
2018-03-16 23:00:00,23,4,36.3,V ugm-3 (TEOM FDMS),14.7,V ugm-3 (TEOM FDMS),85.98833,V ugm-3
2018-03-17 00:00:00,0,5,37.7,V ugm-3 (TEOM FDMS),15,V ugm-3 (TEOM FDMS),85.05715,V ugm-3
2018-03-17 01:00:00,1,5,26.8,V ugm-3 (TEOM FDMS),14.9,V ugm-3 (TEOM FDMS),78.46918,V ugm-3
2018-03-17 02:00:00,2,5,24.7,V ugm-3 (TEOM FDMS),14.3,V ugm-3 (TEOM FDMS),43.22484,V ugm-3
2018-03-17 03:00:00,3,5,25.6,V ugm-3 (TEOM FDMS),21.2,V ugm-3 (TEOM FDMS),26.65775,V ugm-3
2018-03-17 04:00:00,4,5,17.5,V ugm-3 (TEOM FDMS),13.8,V ugm-3 (TEOM FDMS),21.38182,V ugm-3
2018-03-17 05:00:00,5,5,12.2,V ugm-3 (TEOM FDMS),8.7,V ugm-3 (TEOM FDMS),17.44015,V ugm-3
2018-03-17 06:00:00,6,5,9,V ugm-3 (TEOM FDMS),7.2,V ugm-3 (TEOM FDMS),13.67707,V ugm-3
2018-03-17 07:00:00,7,5,13.8,V ugm-3 (TEOM FDMS),10.6,V ugm-3 (TEOM FDMS),17.98229,V ugm-3
2018-03-17 08:00:00,8,5,10.5,V ugm-3 (TEOM FDMS),7.3,V ugm-3 (TEOM FDMS),22.89451,V ugm-3
2018-03-17 09:00:00,9,5,12.9,V ugm-3 (TEOM FDMS),9.1,V ugm-3 (TEOM FDMS),27.10806,V ugm-3
2018-03-17 10:00:00,10,5,12.8,V ugm-3 (TEOM FDMS),13.7,V ugm-3 (TEOM FDMS),26.39796,V ugm-3
2018-03-17 11:00:00,11,5,15.1,V ugm-3 (TEOM FDMS),8.6,V ugm-3 (TEOM FDMS),30.88177,V ugm-3
2018-03-17 12:00:00,12,5,15.1,V ugm-3 (TEOM FDMS),7.8,V ugm-3 (TEOM FDMS),25.85485,V ugm-3
2018-03-17 13:00:00,13,5,20.2,V ugm-3 (TEOM FDMS),9.7,V ugm-3 (TEOM FDMS),40.0729,V ugm-3
2018-03-17 14:00:00,14,5,29.8,V ugm-3 (TEOM FDMS),8.7,V ugm-3 (TEOM FDMS),35.39776,V ugm-3
2018-03-17 15:00:00,15,5,21.8,V ugm-3 (TEOM FDMS),9.3,V ugm-3 (TEOM FDMS),40.50099,V ugm-3
2018-03-17 16:00:00,16,5,19.3,V ugm-3 (TEOM FDMS),15.6,V ugm-3 (TEOM FDMS),34.03752,V ugm-3
2018-03-17 17:00:00,17,5,26.2,V ugm-3 (TEOM FDMS),7.5,V ugm-3 (TEOM FDMS),31.42015,V ugm-3
2018-03-17 18:00:00,18,5,37.1,V ugm-3 (TEOM FDMS),6.3,V ugm-3 (TEOM FDMS),27.82274,V ugm-3
2018-03-17 19:00:00,19,5,21.8,V ugm-3 (TEOM FDMS),9.9,V ugm-3 (TEOM FDMS),40.908,V ugm-3
2018-03-17 20:00:00,20,5,21.3,V ugm-3 (TEOM FDMS),13.6,V ugm-3 (TEOM FDMS),31.94921,V ugm-3
2018-03-17 21:00:00,21,5,18.1,V ugm-3 (TEOM FDMS),15.6,V ugm-3 (TEOM FDMS),30.3197,V ugm-3
2018-03-17 22:00:00,22,5,19.2,V ugm-3 (TEOM FDMS),11.4,V ugm-3 (TEOM FDMS),32.9245,V ugm-3
2018-03-17 23:00:00,23,5,16.6,V ugm-3 (TEOM FDMS),15.9,V ugm-3 (TEOM FDMS),36.61863,V ugm-3
2018-03-18 00:00:00,0,6,19.3,V ugm-3 (TEOM FDMS),10.4,V ugm-3 (TEOM FDMS),32.40801,V ugm-3
2018-03-18 01:00:00,1,6,20.3,V ugm-3 (TEOM FDMS),16.3,V ugm-3 (TEOM FDMS),27.91522,V ugm-3
2018-03-18 02:00:00,2,6,25.2,V ugm-3 (TEOM FDMS),16.8,V ugm-3 (TEOM FDMS),26.5694,V ugm-3
2018-03-18 03:00:00,3,6,24.5,V ugm-3 (TEOM FDMS),20.8,V ugm-3 (TEOM FDMS),26.91606,V ugm-3
2018-03-18 04:00:00,4,6,24.7,V ugm-3 (TEOM FDMS),18,V ugm-3 (TEOM FDMS),32.79715,V ugm-3
2018-03-18 05:00:00,5,6,24.7,V ugm-3 (TEOM FDMS),17,V ugm-3 (TEOM FDMS),29.11906,V ugm-3
2018-03-18 06:00:00,6,6,28.4,V ugm-3 (TEOM FDMS),16.6,V ugm-3 (TEOM FDMS),29.932,V ugm-3
2018-03-18 07:00:00,7,6,27.4,V ugm-3 (TEOM FDMS),18.5,V ugm-3 (TEOM FDMS),49.48398,V ugm-3
2018-03-18 08:00:00,8,6,30.9,V ugm-3 (TEOM FDMS),19.6,V ugm-3 (TEOM FDMS),46.11693,V ugm-3
2018-03-18 09:00:00,9,6,30,V ugm-3 (TEOM FDMS),20.4,V ugm-3 (TEOM FDMS),48.51895,V ugm-3
2018-03-18 10:00:00,10,6,27.9,V ugm-3 (TEOM FDMS),14.7,V ugm-3 (TEOM FDMS),43.43667,V ugm-3
2018-03-18 11:00:00,11,6,27.4,V ugm-3 (TEOM FDMS),17.5,V ugm-3 (TEOM FDMS),47.91266,V ugm-3
2018-03-18 12:00:00,12,6,27.8,V ugm-3 (TEOM FDMS),14.7,V ugm-3 (TEOM FDMS),32.08456,V ugm-3
2018-03-18 13:00:00,13,6,31.3,V ugm-3 (TEOM FDMS),14.8,V ugm-3 (TEOM FDMS),37.8181,V ugm-3
2018-03-18 14:00:00,14,6,31.3,V ugm-3 (TEOM FDMS),17.9,V ugm-3 (TEOM FDMS),31.47725,V ugm-3
2018-03-18 15:00:00,15,6,32.3,V ugm-3 (TEOM FDMS),18.7,V ugm-3 (TEOM FDMS),32.68914,V ugm-3
2018-03-18 16:00:00,16,6,31.9,V ugm-3 (TEOM FDMS),16.4,V ugm-3 (TEOM FDMS),39.41546,V ugm-3
2018-03-18 17:00:00,17,6,32.6,V ugm-3 (TEOM FDMS),23.1,V ugm-3 (TEOM FDMS),29.59878,V ugm-3
2018-03-18 18:00:00,18,6,30.2,V ugm-3 (TEOM FDMS),18.3,V ugm-3 (TEOM FDMS),39.37008,V ugm-3
2018-03-18 19:00:00,19,6,29.8,V ugm-3 (TEOM FDMS),21.5,V ugm-3 (TEOM FDMS),46.20102,V ugm-3
2018-03-18 20:00:00,20,6,28.9,V ugm-3 (TEOM FDMS),17.3,V ugm-3 (TEOM FDMS),47.5921,V ugm-3
2018-03-18 21:00:00,21,6,28.6,V ugm-3 (TEOM FDMS),No data,V ugm-3 (TEOM FDMS),39.95651,V ugm-3
2018-03-18 22:00:00,22,6,26,V ugm-3 (TEOM FDMS),9.8,V ugm-3 (TEOM FDMS),44.19018,V ugm-3
2018-03-18 23:00:00,23,6,29.6,V ugm-3 (TEOM FDMS),15.3,V ugm-3 (TEOM FDMS),51.03607,V ugm-3
